nms_pre,min_bbox_size,score_thr,max_per_img,network,avg_time,precision,recall, F1;
250,10,0.3,25,rtmdet_s_8xb32-300e_coco.py,0.018742859825607416,0.7927308447937131,0.42229199372056514,0.5510413110276544;
250,10,0.3,25,rtmdet_tiny_8xb32-300e_coco.py,0.017871453293732235,0.7851959361393324,0.28309785452642594,0.41615384615384615;
250,10,0.3,50,rtmdet_x_8xb32-300e_coco.py,0.056974653795961935,0.7030386740331491,0.532705389848247,0.6061327776123846;
250,10,0.3,50,rtmdet_l_8xb32-300e_coco.py,0.035950199163184975,0.7129228100607112,0.4301412872841444,0.5365535248041775;
250,10,0.3,50,rtmdet_m_8xb32-300e_coco.py,0.022788255072351712,0.7197508896797153,0.42333856619570903,0.5331136738056014;
250,10,0.3,50,rtmdet_s_8xb32-300e_coco.py,0.01883578670117282,0.7927308447937131,0.42229199372056514,0.5510413110276544;
250,10,0.3,50,rtmdet_tiny_8xb32-300e_coco.py,0.017875894904136658,0.7851959361393324,0.28309785452642594,0.41615384615384615;
250,10,0.5,10,rtmdet_x_8xb32-300e_coco.py,0.057026481453752345,0.7106413994169096,0.5102040816326531,0.5939689308559245;
250,10,0.5,10,rtmdet_l_8xb32-300e_coco.py,0.0361080898428863,0.7193605683836589,0.423861852433281,0.5334211392821864;
250,10,0.5,10,rtmdet_m_8xb32-300e_coco.py,0.022658784887683924,0.7316849816849816,0.4181057038199895,0.5321345321345322;
250,10,0.5,10,rtmdet_s_8xb32-300e_coco.py,0.018707267073697822,0.794383149448345,0.41444270015698587,0.5447042640990372;
250,10,0.5,10,rtmdet_tiny_8xb32-300e_coco.py,0.017837132726396834,0.7868613138686131,0.28205128205128205,0.41525423728813554;
250,10,0.5,25,rtmdet_x_8xb32-300e_coco.py,0.056891395058824026,0.7030386740331491,0.532705389848247,0.6061327776123846;
250,10,0.5,25,rtmdet_l_8xb32-300e_coco.py,0.0357514111500866,0.7129228100607112,0.4301412872841444,0.5365535248041775;
250,10,0.5,25,rtmdet_m_8xb32-300e_coco.py,0.022651223104391525,0.7197508896797153,0.42333856619570903,0.5331136738056014;
250,10,0.5,25,rtmdet_s_8xb32-300e_coco.py,0.018547239229660624,0.7927308447937131,0.42229199372056514,0.5510413110276544;
250,10,0.5,25,rtmdet_tiny_8xb32-300e_coco.py,0.017760700413158963,0.7851959361393324,0.28309785452642594,0.41615384615384615;
250,10,0.5,50,rtmdet_x_8xb32-300e_coco.py,0.05706341013366923,0.7030386740331491,0.532705389848247,0.6061327776123846;
250,10,0.5,50,rtmdet_l_8xb32-300e_coco.py,0.035830576914661336,0.7129228100607112,0.4301412872841444,0.5365535248041775;
250,10,0.5,50,rtmdet_m_8xb32-300e_coco.py,0.02262969159368259,0.7197508896797153,0.42333856619570903,0.5331136738056014;
250,10,0.5,50,rtmdet_s_8xb32-300e_coco.py,0.01836092435112295,0.7927308447937131,0.42229199372056514,0.5510413110276544;
250,10,0.5,50,rtmdet_tiny_8xb32-300e_coco.py,0.01785721949168614,0.7851959361393324,0.28309785452642594,0.41615384615384615;
250,25,0.1,10,rtmdet_x_8xb32-300e_coco.py,0.05754151589730207,0.7290322580645161,0.4730507587650445,0.5737860996509044;
250,25,0.1,10,rtmdet_l_8xb32-300e_coco.py,0.036262205538858894,0.738255033557047,0.40293040293040294,0.5213270142180095;
250,25,0.1,10,rtmdet_m_8xb32-300e_coco.py,0.02314979485358192,0.7447236180904523,0.3877551020408163,0.509979353062629;
250,25,0.1,10,rtmdet_s_8xb32-300e_coco.py,0.018977938446344114,0.8032258064516129,0.39089481946624804,0.5258711721224921;
250,25,0.1,10,rtmdet_tiny_8xb32-300e_coco.py,0.018088933554562654,0.7933227344992051,0.261119832548404,0.39291338582677166;
250,25,0.1,25,rtmdet_x_8xb32-300e_coco.py,0.057272500851575064,0.7238394964594808,0.48142333856619574,0.5782526712759272;
250,25,0.1,25,rtmdet_l_8xb32-300e_coco.py,0.03625786941470081,0.7322611163670766,0.4050235478806907,0.5215633423180593;
250,25,0.1,25,rtmdet_m_8xb32-300e_coco.py,0.023147355304675155,0.7386138613861386,0.39037153322867607,0.5107839780896953;
250,25,0.1,25,rtmdet_s_8xb32-300e_coco.py,0.01907512440400965,0.8,0.3935112506541078,0.5275341985268327;
250,25,0.1,25,rtmdet_tiny_8xb32-300e_coco.py,0.018085064671256326,0.7923930269413629,0.2616431187859759,0.3933910306845004;
250,25,0.1,50,rtmdet_x_8xb32-300e_coco.py,0.057352930307388306,0.7238394964594808,0.48142333856619574,0.5782526712759272;
250,25,0.1,50,rtmdet_l_8xb32-300e_coco.py,0.03632453379740242,0.7322611163670766,0.4050235478806907,0.5215633423180593;
250,25,0.1,50,rtmdet_m_8xb32-300e_coco.py,0.023471545637323614,0.7386138613861386,0.39037153322867607,0.5107839780896953;
250,25,0.1,50,rtmdet_s_8xb32-300e_coco.py,0.01916351318359375,0.8,0.3935112506541078,0.5275341985268327;
250,25,0.1,50,rtmdet_tiny_8xb32-300e_coco.py,0.01802355159412731,0.7923930269413629,0.2616431187859759,0.3933910306845004;
250,25,0.3,10,rtmdet_x_8xb32-300e_coco.py,0.057153352043207956,0.7290322580645161,0.4730507587650445,0.5737860996509044;
250,25,0.3,10,rtmdet_l_8xb32-300e_coco.py,0.03617333182851777,0.738255033557047,0.40293040293040294,0.5213270142180095;
250,25,0.3,10,rtmdet_m_8xb32-300e_coco.py,0.022892734977636445,0.7447236180904523,0.3877551020408163,0.509979353062629;
250,25,0.3,10,rtmdet_s_8xb32-300e_coco.py,0.018944585089590037,0.8032258064516129,0.39089481946624804,0.5258711721224921;
250,25,0.3,10,rtmdet_tiny_8xb32-300e_coco.py,0.01901365193453702,0.7933227344992051,0.261119832548404,0.39291338582677166;
250,25,0.3,25,rtmdet_x_8xb32-300e_coco.py,0.05725400149822235,0.7238394964594808,0.48142333856619574,0.5782526712759272;
250,25,0.3,25,rtmdet_l_8xb32-300e_coco.py,0.03615445126103991,0.7322611163670766,0.4050235478806907,0.5215633423180593;
250,25,0.3,25,rtmdet_m_8xb32-300e_coco.py,0.023109124394391806,0.7386138613861386,0.39037153322867607,0.5107839780896953;
250,25,0.3,25,rtmdet_s_8xb32-300e_coco.py,0.018903611688052907,0.8,0.3935112506541078,0.5275341985268327;
250,25,0.3,25,rtmdet_tiny_8xb32-300e_coco.py,0.017848473245447333,0.7923930269413629,0.2616431187859759,0.3933910306845004;
250,25,0.3,50,rtmdet_x_8xb32-300e_coco.py,0.0570004205493366,0.7238394964594808,0.48142333856619574,0.5782526712759272;
250,25,0.3,50,rtmdet_l_8xb32-300e_coco.py,0.036119180781240684,0.7322611163670766,0.4050235478806907,0.5215633423180593;
250,25,0.3,50,rtmdet_m_8xb32-300e_coco.py,0.023011268301403032,0.7386138613861386,0.39037153322867607,0.5107839780896953;
250,25,0.3,50,rtmdet_s_8xb32-300e_coco.py,0.01895718013539034,0.8,0.3935112506541078,0.5275341985268327;
250,25,0.3,50,rtmdet_tiny_8xb32-300e_coco.py,0.018044262582605535,0.7923930269413629,0.2616431187859759,0.3933910306845004;
250,25,0.5,10,rtmdet_x_8xb32-300e_coco.py,0.060732781010515546,0.7290322580645161,0.4730507587650445,0.5737860996509044;
250,25,0.5,10,rtmdet_l_8xb32-300e_coco.py,0.03880425900903367,0.738255033557047,0.40293040293040294,0.5213270142180095;
250,25,0.5,10,rtmdet_m_8xb32-300e_coco.py,0.02436171935292219,0.7447236180904523,0.3877551020408163,0.509979353062629;
250,25,0.5,10,rtmdet_s_8xb32-300e_coco.py,0.017951269710765164,0.8032258064516129,0.39089481946624804,0.5258711721224921;
250,25,0.5,10,rtmdet_tiny_8xb32-300e_coco.py,0.017081504518335514,0.7933227344992051,0.261119832548404,0.39291338582677166;
250,25,0.5,25,rtmdet_x_8xb32-300e_coco.py,0.06177526449455934,0.7238394964594808,0.48142333856619574,0.5782526712759272;
250,25,0.5,25,rtmdet_l_8xb32-300e_coco.py,0.03914593376276147,0.7322611163670766,0.4050235478806907,0.5215633423180593;
250,25,0.5,25,rtmdet_m_8xb32-300e_coco.py,0.024496852681877908,0.7386138613861386,0.39037153322867607,0.5107839780896953;
250,25,0.5,25,rtmdet_s_8xb32-300e_coco.py,0.017713358822990865,0.8,0.3935112506541078,0.5275341985268327;
250,25,0.5,25,rtmdet_tiny_8xb32-300e_coco.py,0.017126957936720415,0.7923930269413629,0.2616431187859759,0.3933910306845004;
250,25,0.5,50,rtmdet_x_8xb32-300e_coco.py,0.06203348233419306,0.7238394964594808,0.48142333856619574,0.5782526712759272;
250,25,0.5,50,rtmdet_l_8xb32-300e_coco.py,0.0390851242851665,0.7322611163670766,0.4050235478806907,0.5215633423180593;
250,25,0.5,50,rtmdet_m_8xb32-300e_coco.py,0.02451360806097252,0.7386138613861386,0.39037153322867607,0.5107839780896953;
250,25,0.5,50,rtmdet_s_8xb32-300e_coco.py,0.018026178023394415,0.8,0.3935112506541078,0.5275341985268327;
250,25,0.5,50,rtmdet_tiny_8xb32-300e_coco.py,0.016824490373784844,0.7923930269413629,0.2616431187859759,0.3933910306845004;
500,0,0.1,10,rtmdet_x_8xb32-300e_coco.py,0.06186680916028145,0.7085755813953488,0.5102040816326531,0.5932461210830545;
500,0,0.1,10,rtmdet_l_8xb32-300e_coco.py,0.03889483415855552,0.7193605683836589,0.423861852433281,0.5334211392821864;
500,0,0.1,10,rtmdet_m_8xb32-300e_coco.py,0.024437114373961493,0.7316849816849816,0.4181057038199895,0.5321345321345322;
500,0,0.1,10,rtmdet_s_8xb32-300e_coco.py,0.0179132481878118,0.794383149448345,0.41444270015698587,0.5447042640990372;
500,0,0.1,10,rtmdet_tiny_8xb32-300e_coco.py,0.017075255513191223,0.7868613138686131,0.28205128205128205,0.41525423728813554;
500,0,0.1,25,rtmdet_x_8xb32-300e_coco.py,0.0618592164455316,0.7011019283746557,0.532705389848247,0.6054118346714243;
500,0,0.1,25,rtmdet_l_8xb32-300e_coco.py,0.03890009736115078,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,0,0.1,25,rtmdet_m_8xb32-300e_coco.py,0.024520310003366044,0.7191111111111111,0.42333856619570903,0.5329380764163373;
500,0,0.1,25,rtmdet_s_8xb32-300e_coco.py,0.017749696738960208,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,0,0.1,25,rtmdet_tiny_8xb32-300e_coco.py,0.01721550098487309,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,0,0.1,50,rtmdet_x_8xb32-300e_coco.py,0.06185683400639684,0.7011019283746557,0.532705389848247,0.6054118346714243;
500,0,0.1,50,rtmdet_l_8xb32-300e_coco.py,0.03899107069339392,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,0,0.1,50,rtmdet_m_8xb32-300e_coco.py,0.023744978121857146,0.7191111111111111,0.42333856619570903,0.5329380764163373;
500,0,0.1,50,rtmdet_s_8xb32-300e_coco.py,0.019660558811453885,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,0,0.1,50,rtmdet_tiny_8xb32-300e_coco.py,0.01808079651423863,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,0,0.3,10,rtmdet_x_8xb32-300e_coco.py,0.054845603831085096,0.7085755813953488,0.5102040816326531,0.5932461210830545;
500,0,0.3,10,rtmdet_l_8xb32-300e_coco.py,0.03504763099382509,0.7193605683836589,0.423861852433281,0.5334211392821864;
500,0,0.3,10,rtmdet_m_8xb32-300e_coco.py,0.02211159823545769,0.7316849816849816,0.4181057038199895,0.5321345321345322;
500,0,0.3,10,rtmdet_s_8xb32-300e_coco.py,0.017704513645911402,0.794383149448345,0.41444270015698587,0.5447042640990372;
500,0,0.3,10,rtmdet_tiny_8xb32-300e_coco.py,0.016761629709175656,0.7868613138686131,0.28205128205128205,0.41525423728813554;
500,0,0.3,25,rtmdet_x_8xb32-300e_coco.py,0.054150366521143654,0.7011019283746557,0.532705389848247,0.6054118346714243;
500,0,0.3,25,rtmdet_l_8xb32-300e_coco.py,0.03410750694994657,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,0,0.3,25,rtmdet_m_8xb32-300e_coco.py,0.021673477407711656,0.7191111111111111,0.42333856619570903,0.5329380764163373;
500,0,0.3,25,rtmdet_s_8xb32-300e_coco.py,0.01745457981908044,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,0,0.3,25,rtmdet_tiny_8xb32-300e_coco.py,0.01709077081509999,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,0,0.3,50,rtmdet_x_8xb32-300e_coco.py,0.0540996348901546,0.7011019283746557,0.532705389848247,0.6054118346714243;
500,0,0.3,50,rtmdet_l_8xb32-300e_coco.py,0.03422594970127322,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,0,0.3,50,rtmdet_m_8xb32-300e_coco.py,0.021735899483979637,0.7191111111111111,0.42333856619570903,0.5329380764163373;
500,0,0.3,50,rtmdet_s_8xb32-300e_coco.py,0.017474881438321845,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,0,0.3,50,rtmdet_tiny_8xb32-300e_coco.py,0.01656829459326608,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,0,0.5,10,rtmdet_x_8xb32-300e_coco.py,0.054285416236290567,0.7085755813953488,0.5102040816326531,0.5932461210830545;
500,0,0.5,10,rtmdet_l_8xb32-300e_coco.py,0.034241410921204765,0.7193605683836589,0.423861852433281,0.5334211392821864;
500,0,0.5,10,rtmdet_m_8xb32-300e_coco.py,0.021599468900196588,0.7316849816849816,0.4181057038199895,0.5321345321345322;
500,0,0.5,10,rtmdet_s_8xb32-300e_coco.py,0.017305036847905596,0.794383149448345,0.41444270015698587,0.5447042640990372;
500,0,0.5,10,rtmdet_tiny_8xb32-300e_coco.py,0.016701320452349528,0.7868613138686131,0.28205128205128205,0.41525423728813554;
500,0,0.5,25,rtmdet_x_8xb32-300e_coco.py,0.05429212339631804,0.7011019283746557,0.532705389848247,0.6054118346714243;
500,0,0.5,25,rtmdet_l_8xb32-300e_coco.py,0.03422871085832704,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,0,0.5,25,rtmdet_m_8xb32-300e_coco.py,0.02153547753149004,0.7191111111111111,0.42333856619570903,0.5329380764163373;
500,0,0.5,25,rtmdet_s_8xb32-300e_coco.py,0.017501409663710485,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,0,0.5,25,rtmdet_tiny_8xb32-300e_coco.py,0.01657284902674811,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,0,0.5,50,rtmdet_x_8xb32-300e_coco.py,0.05411079078366905,0.7011019283746557,0.532705389848247,0.6054118346714243;
500,0,0.5,50,rtmdet_l_8xb32-300e_coco.py,0.03433764115819391,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,0,0.5,50,rtmdet_m_8xb32-300e_coco.py,0.021465012386663637,0.7191111111111111,0.42333856619570903,0.5329380764163373;
500,0,0.5,50,rtmdet_s_8xb32-300e_coco.py,0.017455675805261892,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,0,0.5,50,rtmdet_tiny_8xb32-300e_coco.py,0.01669792937380927,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,10,0.1,10,rtmdet_x_8xb32-300e_coco.py,0.054617518470400854,0.7106413994169096,0.5102040816326531,0.5939689308559245;
500,10,0.1,10,rtmdet_l_8xb32-300e_coco.py,0.03456102767080631,0.7193605683836589,0.423861852433281,0.5334211392821864;
500,10,0.1,10,rtmdet_m_8xb32-300e_coco.py,0.022378341475529456,0.7316849816849816,0.4181057038199895,0.5321345321345322;
500,10,0.1,10,rtmdet_s_8xb32-300e_coco.py,0.018022272937981657,0.794383149448345,0.41444270015698587,0.5447042640990372;
500,10,0.1,10,rtmdet_tiny_8xb32-300e_coco.py,0.01718432136944362,0.7868613138686131,0.28205128205128205,0.41525423728813554;
500,10,0.1,25,rtmdet_x_8xb32-300e_coco.py,0.05465382446736206,0.7030386740331491,0.532705389848247,0.6061327776123846;
500,10,0.1,25,rtmdet_l_8xb32-300e_coco.py,0.03452404220149202,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,10,0.1,25,rtmdet_m_8xb32-300e_coco.py,0.02211140429795678,0.7197508896797153,0.42333856619570903,0.5331136738056014;
500,10,0.1,25,rtmdet_s_8xb32-300e_coco.py,0.017701355061789815,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,10,0.1,25,rtmdet_tiny_8xb32-300e_coco.py,0.017159569476331984,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,10,0.1,50,rtmdet_x_8xb32-300e_coco.py,0.05447048756665799,0.7030386740331491,0.532705389848247,0.6061327776123846;
500,10,0.1,50,rtmdet_l_8xb32-300e_coco.py,0.03446602011626621,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,10,0.1,50,rtmdet_m_8xb32-300e_coco.py,0.02193958100987904,0.7197508896797153,0.42333856619570903,0.5331136738056014;
500,10,0.1,50,rtmdet_s_8xb32-300e_coco.py,0.01800113870191944,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,10,0.1,50,rtmdet_tiny_8xb32-300e_coco.py,0.017022584165845598,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,10,0.3,10,rtmdet_x_8xb32-300e_coco.py,0.054274385228698506,0.7106413994169096,0.5102040816326531,0.5939689308559245;
500,10,0.3,10,rtmdet_l_8xb32-300e_coco.py,0.034337953351578625,0.7193605683836589,0.423861852433281,0.5334211392821864;
500,10,0.3,10,rtmdet_m_8xb32-300e_coco.py,0.02171394985113571,0.7316849816849816,0.4181057038199895,0.5321345321345322;
500,10,0.3,10,rtmdet_s_8xb32-300e_coco.py,0.01761994620626287,0.794383149448345,0.41444270015698587,0.5447042640990372;
500,10,0.3,10,rtmdet_tiny_8xb32-300e_coco.py,0.016732397888387953,0.7868613138686131,0.28205128205128205,0.41525423728813554;
500,10,0.3,25,rtmdet_x_8xb32-300e_coco.py,0.05426804224650065,0.7030386740331491,0.532705389848247,0.6061327776123846;
500,10,0.3,25,rtmdet_l_8xb32-300e_coco.py,0.034235910199723156,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,10,0.3,25,rtmdet_m_8xb32-300e_coco.py,0.02179212445643411,0.7197508896797153,0.42333856619570903,0.5331136738056014;
500,10,0.3,25,rtmdet_s_8xb32-300e_coco.py,0.01785307244737019,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,10,0.3,25,rtmdet_tiny_8xb32-300e_coco.py,0.017033479043415616,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,10,0.3,50,rtmdet_x_8xb32-300e_coco.py,0.05421168288905105,0.7030386740331491,0.532705389848247,0.6061327776123846;
500,10,0.3,50,rtmdet_l_8xb32-300e_coco.py,0.034280460285690595,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,10,0.3,50,rtmdet_m_8xb32-300e_coco.py,0.02171672724965793,0.7197508896797153,0.42333856619570903,0.5331136738056014;
500,10,0.3,50,rtmdet_s_8xb32-300e_coco.py,0.017563178557758182,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,10,0.3,50,rtmdet_tiny_8xb32-300e_coco.py,0.01682939167533602,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,10,0.5,10,rtmdet_x_8xb32-300e_coco.py,0.05418026578295362,0.7106413994169096,0.5102040816326531,0.5939689308559245;
500,10,0.5,10,rtmdet_l_8xb32-300e_coco.py,0.03424471009452388,0.7193605683836589,0.423861852433281,0.5334211392821864;
500,10,0.5,10,rtmdet_m_8xb32-300e_coco.py,0.021763746418170075,0.7316849816849816,0.4181057038199895,0.5321345321345322;
500,10,0.5,10,rtmdet_s_8xb32-300e_coco.py,0.01752744719039562,0.794383149448345,0.41444270015698587,0.5447042640990372;
500,10,0.5,10,rtmdet_tiny_8xb32-300e_coco.py,0.016904673406055996,0.7868613138686131,0.28205128205128205,0.41525423728813554;
500,10,0.5,25,rtmdet_x_8xb32-300e_coco.py,0.05425834743094532,0.7030386740331491,0.532705389848247,0.6061327776123846;
500,10,0.5,25,rtmdet_l_8xb32-300e_coco.py,0.03427920161553149,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,10,0.5,25,rtmdet_m_8xb32-300e_coco.py,0.02166743153956399,0.7197508896797153,0.42333856619570903,0.5331136738056014;
500,10,0.5,25,rtmdet_s_8xb32-300e_coco.py,0.017665614453397056,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,10,0.5,25,rtmdet_tiny_8xb32-300e_coco.py,0.01687337671007429,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,10,0.5,50,rtmdet_x_8xb32-300e_coco.py,0.054200797727256465,0.7030386740331491,0.532705389848247,0.6061327776123846;
500,10,0.5,50,rtmdet_l_8xb32-300e_coco.py,0.03426311510913777,0.7129228100607112,0.4301412872841444,0.5365535248041775;
500,10,0.5,50,rtmdet_m_8xb32-300e_coco.py,0.02160534129213931,0.7197508896797153,0.42333856619570903,0.5331136738056014;
500,10,0.5,50,rtmdet_s_8xb32-300e_coco.py,0.017463651738425557,0.7927308447937131,0.42229199372056514,0.5510413110276544;
500,10,0.5,50,rtmdet_tiny_8xb32-300e_coco.py,0.016546558056558882,0.7851959361393324,0.28309785452642594,0.41615384615384615;
500,25,0.1,10,rtmdet_x_8xb32-300e_coco.py,0.054575329317766076,0.7290322580645161,0.4730507587650445,0.5737860996509044;
500,25,0.1,10,rtmdet_l_8xb32-300e_coco.py,0.034835308562708264,0.738255033557047,0.40293040293040294,0.5213270142180095;
500,25,0.1,10,rtmdet_m_8xb32-300e_coco.py,0.02214723758483201,0.7447236180904523,0.3877551020408163,0.509979353062629;
500,25,0.1,10,rtmdet_s_8xb32-300e_coco.py,0.01819179104823692,0.8032258064516129,0.39089481946624804,0.5258711721224921;
500,25,0.1,10,rtmdet_tiny_8xb32-300e_coco.py,0.01696927330710671,0.7933227344992051,0.261119832548404,0.39291338582677166;
500,25,0.1,25,rtmdet_x_8xb32-300e_coco.py,0.05447348864639506,0.7238394964594808,0.48142333856619574,0.5782526712759272;
500,25,0.1,25,rtmdet_l_8xb32-300e_coco.py,0.03455200450110982,0.7322611163670766,0.4050235478806907,0.5215633423180593;
500,25,0.1,25,rtmdet_m_8xb32-300e_coco.py,0.022026203098368554,0.7386138613861386,0.39037153322867607,0.5107839780896953;
500,25,0.1,25,rtmdet_s_8xb32-300e_coco.py,0.01762528325997147,0.8,0.3935112506541078,0.5275341985268327;
500,25,0.1,25,rtmdet_tiny_8xb32-300e_coco.py,0.017171190001747823,0.7923930269413629,0.2616431187859759,0.3933910306845004;
500,25,0.1,50,rtmdet_x_8xb32-300e_coco.py,0.05452171143363504,0.7238394964594808,0.48142333856619574,0.5782526712759272;
500,25,0.1,50,rtmdet_l_8xb32-300e_coco.py,0.034562875296323355,0.7322611163670766,0.4050235478806907,0.5215633423180593;
500,25,0.1,50,rtmdet_m_8xb32-300e_coco.py,0.02185788672515069,0.7386138613861386,0.39037153322867607,0.5107839780896953;
500,25,0.1,50,rtmdet_s_8xb32-300e_coco.py,0.01828647314333448,0.8,0.3935112506541078,0.5275341985268327;
500,25,0.1,50,rtmdet_tiny_8xb32-300e_coco.py,0.01717218810861761,0.7923930269413629,0.2616431187859759,0.3933910306845004;
500,25,0.3,10,rtmdet_x_8xb32-300e_coco.py,0.05439413470380446,0.7290322580645161,0.4730507587650445,0.5737860996509044;
500,25,0.3,10,rtmdet_l_8xb32-300e_coco.py,0.034383213247051674,0.738255033557047,0.40293040293040294,0.5213270142180095;
500,25,0.3,10,rtmdet_m_8xb32-300e_coco.py,0.021828793407825942,0.7447236180904523,0.3877551020408163,0.509979353062629;
500,25,0.3,10,rtmdet_s_8xb32-300e_coco.py,0.017692020827648685,0.8032258064516129,0.39089481946624804,0.5258711721224921;
500,25,0.3,10,rtmdet_tiny_8xb32-300e_coco.py,0.01693655794317072,0.7933227344992051,0.261119832548404,0.39291338582677166;
500,25,0.3,25,rtmdet_x_8xb32-300e_coco.py,0.05448825219098259,0.7238394964594808,0.48142333856619574,0.5782526712759272;
500,25,0.3,25,rtmdet_l_8xb32-300e_coco.py,0.03443225376478588,0.7322611163670766,0.4050235478806907,0.5215633423180593;
500,25,0.3,25,rtmdet_m_8xb32-300e_coco.py,0.02191737350006675,0.7386138613861386,0.39037153322867607,0.5107839780896953;
500,25,0.3,25,rtmdet_s_8xb32-300e_coco.py,0.01783445021685432,0.8,0.3935112506541078,0.5275341985268327;
500,25,0.3,25,rtmdet_tiny_8xb32-300e_coco.py,0.01691200082952326,0.7923930269413629,0.2616431187859759,0.3933910306845004;
500,25,0.3,50,rtmdet_x_8xb32-300e_coco.py,0.054403706508524274,0.7238394964594808,0.48142333856619574,0.5782526712759272;
500,25,0.3,50,rtmdet_l_8xb32-300e_coco.py,0.0344973620567613,0.7322611163670766,0.4050235478806907,0.5215633423180593;
500,25,0.3,50,rtmdet_m_8xb32-300e_coco.py,0.021923200021522322,0.7386138613861386,0.39037153322867607,0.5107839780896953;
500,25,0.3,50,rtmdet_s_8xb32-300e_coco.py,0.018057324839573282,0.8,0.3935112506541078,0.5275341985268327;
500,25,0.3,50,rtmdet_tiny_8xb32-300e_coco.py,0.017083529992537066,0.7923930269413629,0.2616431187859759,0.3933910306845004;
500,25,0.5,10,rtmdet_x_8xb32-300e_coco.py,0.054400144254460055,0.7290322580645161,0.4730507587650445,0.5737860996509044;
500,25,0.5,10,rtmdet_l_8xb32-300e_coco.py,0.03413529796454743,0.738255033557047,0.40293040293040294,0.5213270142180095;
500,25,0.5,10,rtmdet_m_8xb32-300e_coco.py,0.021908620770057934,0.7447236180904523,0.3877551020408163,0.509979353062629;
500,25,0.5,10,rtmdet_s_8xb32-300e_coco.py,0.01774426909054027,0.8032258064516129,0.39089481946624804,0.5258711721224921;
500,25,0.5,10,rtmdet_tiny_8xb32-300e_coco.py,0.016946065425872802,0.7933227344992051,0.261119832548404,0.39291338582677166;
500,25,0.5,25,rtmdet_x_8xb32-300e_coco.py,0.05439261653844048,0.7238394964594808,0.48142333856619574,0.5782526712759272;
500,25,0.5,25,rtmdet_l_8xb32-300e_coco.py,0.034191762218038546,0.7322611163670766,0.4050235478806907,0.5215633423180593;
500,25,0.5,25,rtmdet_m_8xb32-300e_coco.py,0.02168025059646435,0.7386138613861386,0.39037153322867607,0.5107839780896953;
500,25,0.5,25,rtmdet_s_8xb32-300e_coco.py,0.01767300156986012,0.8,0.3935112506541078,0.5275341985268327;
500,25,0.5,25,rtmdet_tiny_8xb32-300e_coco.py,0.01686646288091486,0.7923930269413629,0.2616431187859759,0.3933910306845004;
500,25,0.5,50,rtmdet_x_8xb32-300e_coco.py,0.05431245092083426,0.7238394964594808,0.48142333856619574,0.5782526712759272;
500,25,0.5,50,rtmdet_l_8xb32-300e_coco.py,0.03440450075018497,0.7322611163670766,0.4050235478806907,0.5215633423180593;
500,25,0.5,50,rtmdet_m_8xb32-300e_coco.py,0.02188803462053506,0.7386138613861386,0.39037153322867607,0.5107839780896953;
500,25,0.5,50,rtmdet_s_8xb32-300e_coco.py,0.017436579161999272,0.8,0.3935112506541078,0.5275341985268327;
500,25,0.5,50,rtmdet_tiny_8xb32-300e_coco.py,0.016591033068570224,0.7923930269413629,0.2616431187859759,0.3933910306845004;
1000,0,0.1,10,rtmdet_x_8xb32-300e_coco.py,0.054255247989417,0.7085755813953488,0.5102040816326531,0.5932461210830545;
1000,0,0.1,10,rtmdet_l_8xb32-300e_coco.py,0.034312438065150996,0.7193605683836589,0.423861852433281,0.5334211392821864;
1000,0,0.1,10,rtmdet_m_8xb32-300e_coco.py,0.02170817620718657,0.7316849816849816,0.4181057038199895,0.5321345321345322;
